halId_s,hal_uri,hal_title,hal_docType,publication_doi,source_field,expected_field,field_ok,misfiled_dataset_link,related_raw,related_kind,dataset_doi,repository,object_kind,publisher,landing_url,landing_host,doi_prefix,datacite_client,dataset_title,resolve_error,correction_note
tel-04610070,https://theses.hal.science/tel-04610070v1,Expression de la sensorialité dans le discours spécialisé construit autour du chocolat en contexte équatorien,THESE,10.70675/a1d1d60azffc8z4527zab9az5b182ebf03c1,relatedData_s,relatedData_s,True,False,10.25666/DATAUBFC-2024-08-30-03,doi,10.25666/DATAUBFC-2024-08-30-03,"Centre interlangues : texte, image, langage",other,"Centre interlangues : texte, image, langage",https://search-data.ubfc.fr/FR-13002091000019-2024-08-30-03_Chocolate-producer-interview-in-spanish.html,search-data.ubfc.fr,10.25666,inist.osutheta,Chocolate producer interview (in spanish),,
tel-04610070,https://theses.hal.science/tel-04610070v1,Expression de la sensorialité dans le discours spécialisé construit autour du chocolat en contexte équatorien,THESE,10.70675/a1d1d60azffc8z4527zab9az5b182ebf03c1,relatedData_s,relatedData_s,True,False,10.25666/DATAUBFC-2024-08-30,doi,10.25666/DATAUBFC-2024-08-30,"Centre interlangues : texte, image, langage",other,"Centre interlangues : texte, image, langage",https://search-data.ubfc.fr/FR-13002091000019-2024-08-30_Chocolate-aficionados-questionnaire-in-spanish.html,search-data.ubfc.fr,10.25666,inist.osutheta,Chocolate aficionados questionnaire (in spanish),,
tel-04610070,https://theses.hal.science/tel-04610070v1,Expression de la sensorialité dans le discours spécialisé construit autour du chocolat en contexte équatorien,THESE,10.70675/a1d1d60azffc8z4527zab9az5b182ebf03c1,relatedData_s,relatedData_s,True,False,10.25666/DATAUBFC-2024-05-07-02,doi,10.25666/DATAUBFC-2024-05-07-02,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,other,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,https://search-data.ubfc.fr/FR-13002091000019-2024-05-07-02_Ecuador-s-Pastaza-province-cocoa-farmers.html,search-data.ubfc.fr,10.25666,inist.osutheta,Ecuador's Pastaza province cocoa farmers interviews (in kichwa),,
tel-04707965,https://theses.hal.science/tel-04707965v1,The early nitrogen biogeochemical cycle : insights into the temporality and routes of Earth's oxygenation,THESE,10.70675/145594f0z2f3ez4d40z8b26zbd02bbe77ecf,relatedData_s,relatedData_s,True,False,10.25666/DATAUBFC-2024-06-27,doi,10.25666/DATAUBFC-2024-06-27,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,other,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,https://search-data.ubfc.fr/FR-13002091000019-2024-06-27_Sample-depth-m-TOC-wt-whole-rock-TN.html,search-data.ubfc.fr,10.25666,inist.osutheta,"Sample depth (m), TOC (wt. %, whole rock), TN (ppm, wholerock), TOC/TN, δ13Corg (‰ vs. PDB), and δ15Nbulk (‰ vs. air), for samples analyzed along the GT13 and GT16 drill cores (Serra Sul Formation, Amazonian Craton, Brazil).",,
tel-04926224,https://theses.hal.science/tel-04926224v2,Méthode et système d'assistance à la navigation de personne basés sur la perception sonore d'une scène visuelle,THESE,10.70675/124e9e0ez3d6fz4222zb982zae7427d8fe28,relatedData_s,relatedData_s,True,False,10.25666/DATAUBFC-2023-07-13,doi,10.25666/DATAUBFC-2023-07-13,Imagerie et Vision Artificielle,other,Imagerie et Vision Artificielle,https://search-data.ubfc.fr/FR-13002091000019-2023-07-13_uB-VisioGeoloc.html,search-data.ubfc.fr,10.25666,inist.osutheta,uB-VisioGeoloc,,
tel-05027848,https://theses.hal.science/tel-05027848v2,Géoprospective et modélisation climatique de la végétation urbaine dans une perspective d'adaptation aux fortes chaleurs : application à Dijon Métropole.,THESE,10.70675/30a12212zf58bz4ca3zbc44z5859756f196a,relatedData_s,relatedData_s,True,False,10.25666/DATAUBFC-2025-07-04,doi,10.25666/DATAUBFC-2025-07-04,DOI prefix 10.25666,unresolved,,,,,,,not_found,
tel-05374778,https://theses.hal.science/tel-05374778v1,Nouvelles approches pour la détection fluorescente et/ou chromogénique des ions cyanures. Applications aux analyses environnementales sur site et à la détection sélective du neurotoxique organophosphoré tabun.,THESE,10.70675/e2f22d00ze6cdz4763z9152zad341702f451,relatedData_s,relatedData_s,True,False,10.25666/DATAUBFC-2025-05-09,doi,10.25666/DATAUBFC-2025-05-09,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,other,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,https://search-data.ubfc.fr/FR-13002091000019-2025-05-09_Characterization-of-a-cyanide-responsive.html,search-data.ubfc.fr,10.25666,inist.osutheta,"Characterization of a cyanide-responsive ""covalent-assembly"" fluorogenic probe",,
tel-05374778,https://theses.hal.science/tel-05374778v1,Nouvelles approches pour la détection fluorescente et/ou chromogénique des ions cyanures. Applications aux analyses environnementales sur site et à la détection sélective du neurotoxique organophosphoré tabun.,THESE,10.70675/e2f22d00ze6cdz4763z9152zad341702f451,relatedData_s,relatedData_s,True,False,10.25666/DATAUBFC-2024-07-17,doi,10.25666/DATAUBFC-2024-07-17,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,other,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,https://search-data.ubfc.fr/FR-13002091000019-2024-07-17_Characterization-of-cyanide-responsive.html,search-data.ubfc.fr,10.25666,inist.osutheta,Characterization of cyanide-responsive fluorogenic probes,,
tel-05488541,https://theses.hal.science/tel-05488541v1,"Entre pressions chimiques et climatiques : réponses développementales, reproductives, et physiologiques de l’Eudémis de la vigne à l’usage de la bouillie bordelaise dans un contexte de réchauffement climatique en Bourgogne",THESE,10.70675/98461794z2fc6z49fcz933fz9ccb677c0ea6,relatedData_s,relatedData_s,True,False,10.25666/DATAUBFC-2025-06-02,doi,10.25666/DATAUBFC-2025-06-02,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,other,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,https://search-data.ubfc.fr/FR-13002091000019-2025-06-02_Stage-specific-effects-of-a-fungicide-and-global.html,search-data.ubfc.fr,10.25666,inist.osutheta,Stage-specific effects of a fungicide and global warming on copper accumulation and development in a major vineyard insect pest,,
tel-05540170,https://theses.hal.science/tel-05540170v1,Jardins et pollinisateurs en milieu tropical insulaire : effets de la saisonnalité et de l’offre florale sur les assemblages de pollinisateurs et leurs interactions avec la flore en Martinique,THESE,10.70675/2a30dd10z4129z44aezafd5zfa76fdaa1e05,relatedData_s,relatedData_s,True,False,10.25666/DATAUBFC-2025-03-28,doi,10.25666/DATAUBFC-2025-03-28,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,other,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,https://search-data.ubfc.fr/FR-13002091000019-2025-03-28_Floral-offer-and-seasonality-shape.html,search-data.ubfc.fr,10.25666,inist.osutheta,Floral offer and seasonality shape plant-pollinator networks in tropical gardens,,
tel-05726003,https://theses.hal.science/tel-05726003v1,Développement d’un dispositif de substitution sensorielle vision-vers-audition : étude des performances de localisation et comparaison de schémas d’encodage,THESE,,relatedData_s,relatedData_s,True,False,10.25666/DATAUBFC-2023-07-13,doi,10.25666/DATAUBFC-2023-07-13,Imagerie et Vision Artificielle,other,Imagerie et Vision Artificielle,https://search-data.ubfc.fr/FR-13002091000019-2023-07-13_uB-VisioGeoloc.html,search-data.ubfc.fr,10.25666,inist.osutheta,uB-VisioGeoloc,,
